"customer_id","credit_score","country","gender","age","tenure","balance","products_number","credit_card","active_member","estimated_salary","churn"
15682421,683,"France","Female",30,2,0,2,0,1,100496.84,1
15791550,696,"France","Male",27,4,87637.26,2,0,0,196111.35,0
15658589,850,"Spain","Male",38,2,94652.04,1,1,1,171960.76,0
15670822,719,"France","Female",22,7,114415.84,1,1,1,177497.4,0
15629744,804,"France","Female",71,8,0,2,0,1,147995.96,0
15641298,512,"Germany","Male",42,9,93955.83,2,1,0,14828.54,0
15625675,569,"France","Male",36,1,67087.69,1,1,0,154775.7,0
15713354,597,"Germany","Female",22,6,101528.61,1,1,0,70529,1
15633866,753,"Germany","Male",30,1,110824.52,1,1,1,57896.27,0
15704231,430,"France","Female",33,8,0,1,1,1,69759.91,0
15751022,777,"Germany","Female",37,10,121532.17,2,1,1,73464.88,0
15664737,779,"Spain","Female",38,7,0,2,1,1,138542.87,0
15681126,702,"Spain","Female",38,2,0,1,1,1,161888.63,0
15738954,551,"France","Male",35,7,129717.3,2,0,0,86937.2,0
15621611,742,"Germany","Male",55,5,155196.17,1,0,1,121207.66,1
15701280,576,"France","Male",24,3,0,1,0,1,78498.04,1
15625819,625,"France","Female",38,7,0,1,1,0,164804.02,0
15718216,803,"Spain","Male",43,3,0,1,1,0,72051.44,0
15783349,481,"Spain","Male",39,1,111233.09,1,1,1,123995.15,0
15725767,701,"France","Male",23,3,0,2,1,0,38960.59,0
15591286,731,"Germany","Female",49,4,88826.07,1,1,1,33759.41,1
15608528,645,"France","Female",68,9,0,4,1,1,176353.87,1
15702566,554,"Spain","Male",26,8,149134.46,1,1,1,177966.24,0
15660840,723,"France","Male",30,3,124119.54,1,1,0,162198.32,0
15733842,597,"France","Female",24,1,103219.47,1,1,0,60420.07,0
15684319,780,"Germany","Female",37,10,95196.26,1,1,0,126310.39,1
15588517,717,"France","Male",38,7,0,2,1,1,158580.05,0
15746664,463,"Spain","Male",20,8,204223.03,1,1,0,128268.39,0
15627002,728,"France","Male",38,1,115934.74,1,1,1,139059.05,0
15731281,704,"Germany","Female",35,3,154206.07,2,1,1,40261.49,0
15814022,714,"France","Female",26,9,89928.99,1,1,0,46203.31,0
15659194,628,"France","Male",30,8,89182.09,1,1,1,13126.9,0
15745030,809,"Germany","Male",41,1,79706.25,2,1,0,165675.01,0
15691817,547,"Spain","Female",44,5,0,3,0,0,5459.07,1
15707488,560,"France","Female",27,5,0,2,1,0,131919.48,0
15733904,529,"France","Male",32,9,147493.89,1,1,0,33656.35,0
15579616,683,"France","Female",42,8,0,2,0,1,198134.9,0
15694852,575,"France","Male",29,4,121823.4,2,1,1,50368.87,0
15589924,577,"Spain","Female",40,1,0,2,1,1,108787,0
15620372,687,"Spain","Male",31,3,0,2,0,0,48228.1,0
15744622,822,"France","Male",32,8,116358,1,1,0,108798.36,0
15799815,656,"Germany","Female",23,4,163549.63,1,0,1,21085.12,0
15732643,386,"Spain","Female",53,1,131955.07,1,1,1,62514.65,1
15690540,684,"Spain","Female",41,1,134177.06,1,0,0,177506.66,0
15652180,582,"France","Male",30,2,0,2,1,1,132029.95,0
15732610,745,"France","Female",28,6,0,2,1,0,154389.18,0
15613734,640,"France","Female",33,6,84719.13,2,1,1,113048.79,0
15606177,672,"France","Male",39,2,0,2,1,0,87372.49,0
15636700,701,"France","Male",39,9,140236.98,1,0,1,146651.99,0
15749638,605,"France","Female",51,9,104760.82,1,1,1,165574.54,1
15778696,684,"Spain","Female",36,5,174180.39,1,1,0,119830.08,0
15624744,622,"Germany","Male",42,9,115766.26,1,0,0,72155.85,1
15584338,714,"France","Female",40,0,0,2,1,0,62762.12,0
15788068,743,"Germany","Male",45,10,144677.19,3,1,0,22512.44,1
15572956,683,"France","Male",36,5,115350.63,1,1,1,122305.91,0
15591550,525,"Spain","Male",36,3,77910.23,1,1,0,67238.01,0
15639368,732,"France","Male",25,0,110942.9,1,0,0,172576.56,0
15699830,721,"France","Female",40,7,0,2,1,1,122580.48,0
15599126,529,"France","Female",43,0,123815.86,1,1,1,78463.99,1
15592230,620,"France","Male",41,3,0,2,1,1,137309.06,0
15700460,530,"France","Female",55,4,120905.03,1,0,1,123475.88,1
15654025,646,"France","Female",51,4,101629.3,1,0,0,130541.1,0
15688644,603,"France","Male",31,1,129743.75,1,1,0,109145.2,0
15567246,684,"Germany","Male",32,3,102630.13,2,1,1,127433.47,0
15675749,695,"France","Female",23,1,0,2,1,1,141756.32,0
15795738,789,"France","Male",31,4,175477.15,1,1,1,172832.9,0
15691396,405,"Germany","Male",31,5,133299.67,2,1,1,72950.14,0
15661349,633,"France","Male",35,10,0,2,1,0,65675.47,0
15719265,589,"France","Male",46,9,0,2,1,0,170676.67,0
15779985,750,"Germany","Female",37,1,133199.71,2,1,1,27366.77,0
15704144,812,"Germany","Male",33,2,127154.14,2,0,1,105383.49,0
15774104,539,"Spain","Male",39,2,0,2,1,1,48189.94,0
15812230,670,"Germany","Female",42,5,49508.79,3,1,1,100324.01,0
15728564,682,"France","Male",41,6,0,2,0,1,134158.09,1
15688973,598,"Spain","Female",39,5,0,2,1,1,83103.46,0
15709412,776,"Spain","Male",30,6,0,2,0,1,63908.86,0
15607753,606,"Spain","Female",23,10,70417.79,1,0,1,90896.04,0
15705352,686,"Spain","Male",38,7,111484.88,1,1,1,76076.2,0
15730796,627,"France","Female",21,7,98993.02,1,1,1,169156.64,0
15768219,850,"Spain","Male",36,0,0,2,1,0,141242.57,0
15663883,850,"Germany","Male",32,9,141827.33,2,1,1,149458.73,0
15589296,724,"France","Female",40,6,110054.45,1,1,1,86950.72,0
15586425,579,"France","Male",28,4,0,2,1,1,176925.69,0
15679813,727,"Spain","Male",28,1,0,1,1,0,40357.39,0
15681410,813,"Germany","Female",36,6,98088.09,1,0,1,26687.22,1
15668283,642,"France","Male",48,9,118317.27,4,0,0,78702.98,1
15624072,669,"Spain","Male",22,10,0,2,1,0,176163.74,0
15573851,735,"France","Female",38,1,0,3,0,0,92220.12,1
15733661,639,"Spain","Female",27,8,133806.54,2,1,0,6251.3,0
15668853,637,"Spain","Female",44,0,157622.58,1,1,1,120454.2,0
15639303,589,"Germany","Male",48,5,126111.61,1,0,1,133961.19,0
15648933,831,"Germany","Male",44,3,111100.98,1,1,1,28144.07,1
15644788,731,"France","Female",30,5,0,2,1,0,189528.72,0
15598161,654,"France","Male",47,10,0,2,1,0,170481.98,0
15733169,590,"Spain","Male",22,7,125265.61,1,1,1,161253.08,0
15801417,657,"France","Male",37,4,82500.28,1,1,1,115260.72,0
15593954,516,"France","Female",47,6,109387.33,1,0,0,121365.45,0
15714431,561,"France","Male",37,1,100443.36,2,0,1,101693.73,0
15723613,623,"France","Female",28,4,0,2,1,0,41227.67,0
15809830,630,"France","Male",50,8,0,2,0,1,79377.45,0
15757661,589,"France","Female",39,7,0,2,0,0,95985.64,0
15729117,607,"France","Female",31,1,102523.88,1,1,1,166792.71,0
15566253,580,"Germany","Male",44,9,143391.07,1,0,0,146891.07,1
15595153,644,"Germany","Female",44,8,106022.73,2,0,0,148727.42,0
15674149,599,"Germany","Male",36,3,128960.21,2,1,1,40318.33,0
15797905,682,"France","Female",48,7,0,2,1,0,65069.03,0
15582951,696,"France","Female",25,8,126442.59,1,1,0,121904.44,0
15638803,733,"Spain","Female",32,5,0,2,1,0,131625.14,0
15808283,647,"France","Female",33,4,0,1,1,0,152323.04,0
15733476,543,"Germany","Male",30,6,73481.05,1,1,1,176692.65,0
15633274,679,"France","Male",34,7,160515.37,1,1,0,121904.14,0
15582168,713,"Germany","Female",61,4,149525.34,2,1,0,123663.63,0
15602979,751,"France","Male",29,1,135536.5,1,1,0,66825.33,0
15660417,613,"Germany","Female",43,10,120481.69,1,0,0,94875.03,1
15590199,701,"Spain","Male",28,1,103421.32,1,0,1,76304.73,0
15785547,665,"France","Male",28,8,191402.82,2,1,0,83238.4,0
15592028,549,"France","Female",46,7,0,1,1,1,109057.56,0
15580227,803,"France","Male",33,6,0,2,1,0,115676.61,0
15798256,558,"France","Female",45,1,153697.53,2,0,0,89891.4,1
15726855,805,"Germany","Female",45,9,116585.97,1,1,0,189428.75,1
15725221,738,"Germany","Male",62,10,83008.31,1,1,1,42766.03,0
15789055,635,"Spain","Male",35,2,113635.16,1,1,0,90883.12,0
15617507,530,"Spain","Female",36,7,0,2,1,0,80619.09,0
15668894,661,"Germany","Male",41,5,122552.48,2,0,1,120646.4,0
15794941,647,"Germany","Female",41,1,85906.65,3,1,0,189159.97,0
15736124,617,"France","Male",25,1,102585.88,2,1,1,115387.4,0
15623202,704,"Germany","Female",39,10,102556.18,2,1,0,171971.25,1
15596863,787,"Germany","Female",38,3,158373.23,1,1,1,28228.35,0
15748608,612,"Germany","Male",42,5,141927.1,1,1,1,43018.98,0
15774336,648,"Germany","Male",44,9,111369.79,2,1,1,91947.74,0
15595842,748,"Germany","Male",45,2,119852.01,1,0,0,73853.94,1
15783882,771,"Spain","Female",41,5,0,2,0,1,92914.67,0
15568487,712,"France","Male",35,7,124616.23,1,1,1,69320.97,0
15641877,681,"France","Male",47,9,97023.21,1,1,1,2168.13,0
15796496,631,"France","Female",31,8,137687.72,1,1,0,190067.12,0
15815690,614,"Spain","Female",40,3,113348.5,1,1,1,77789.01,0
15625584,786,"France","Male",32,2,120452.4,2,0,0,79602.86,0
15802466,534,"France","Female",53,7,0,2,1,1,80619.17,0
15575759,583,"Spain","Female",40,3,54428.37,1,1,0,109638.78,1
15567442,656,"France","Female",75,3,0,2,1,1,1276.87,0
15636330,588,"Germany","Female",48,1,143279.58,2,1,0,31580.8,1
15714970,667,"Germany","Male",32,0,103846.65,1,1,0,20560.69,0
15653784,627,"France","Male",37,2,125190.86,1,0,1,84584.69,0
15649414,570,"France","Female",61,6,142105.35,1,1,1,45214.04,0
15701605,815,"France","Male",37,1,166115.42,1,1,0,67208.3,0
15625586,717,"France","Male",35,4,0,1,1,1,167573.06,0
15654975,641,"France","Female",53,0,123835.52,2,0,1,160110.65,0
15782993,624,"France","Male",51,10,123401.43,2,1,1,127825.25,0
15774382,579,"Germany","Male",49,4,169377.31,1,1,1,123535.05,0
15689602,698,"France","Male",38,2,130015.24,1,1,1,41595.3,0
15756155,645,"France","Male",32,4,0,2,0,1,97628.08,0
15678725,658,"France","Female",29,8,0,2,0,1,130461.09,0
15694444,648,"Germany","Female",32,8,157138.99,3,1,0,190994.48,1
15687094,717,"Germany","Female",28,9,82498.14,2,0,0,40437.67,0
15790067,614,"Spain","Male",39,3,151914.93,1,0,0,56459.45,0
15664897,682,"France","Female",35,2,181166.44,1,1,1,63737.19,1
15585777,710,"France","Male",38,3,130588.82,1,1,1,154997.64,0
15806709,609,"Germany","Male",33,6,94126.67,1,0,0,93718.16,0
15713845,688,"France","Male",38,7,148045.68,1,1,0,175479.92,1
15639662,710,"France","Male",38,2,0,2,1,0,96.27,0
15800251,583,"Germany","Female",26,10,72835.56,2,1,0,96792.15,0
15651315,627,"France","Male",41,3,0,2,1,0,132719.8,0
15729557,850,"Germany","Male",36,5,119984.07,1,1,0,191535.11,1
15631436,564,"France","Male",35,4,0,1,1,0,158937.55,0
15583073,771,"Spain","Female",56,2,0,1,1,1,25222.6,1
15700083,609,"Spain","Male",39,2,139443.75,2,1,0,9234.06,0
15636541,683,"Germany","Male",35,5,144961.97,1,0,1,26796.73,0
15594270,693,"France","Male",38,7,198338.77,2,1,1,14278.18,0
15645847,569,"Germany","Male",35,2,109196.66,3,1,0,109393.19,1
15613140,565,"France","Male",34,6,0,1,1,1,63173.64,0
15628893,681,"France","Male",29,8,0,1,1,0,66367.33,0
15782879,656,"France","Male",40,2,0,2,1,1,180553.48,0
15635964,566,"Germany","Male",65,4,120100.41,1,1,0,107563.16,1
15726087,592,"France","Female",62,5,0,1,1,1,100941.57,0
15726313,687,"Spain","Female",50,5,0,2,1,0,110230.4,0
15812850,494,"Spain","Male",67,5,0,2,1,1,85890.16,0
15620579,695,"Spain","Female",31,8,0,2,0,1,131644.41,0
15768270,579,"Spain","Female",31,9,0,2,1,0,112395.98,0
15656597,432,"Germany","Male",38,2,135559.8,2,1,1,71856.3,0
15699446,816,"Germany","Female",25,2,150355.35,2,1,1,35770.84,0
15670343,576,"Spain","Male",19,6,0,2,0,0,72306.07,0
15597968,617,"Spain","Male",50,7,0,1,1,0,184839.7,1
15616431,608,"France","Male",33,4,0,1,0,1,130474.03,0
15815552,670,"France","Female",42,6,112333.63,1,1,1,65706.86,0
15635870,579,"Germany","Female",50,5,117721.02,1,0,1,192146.63,1
15760521,796,"France","Female",50,1,94164,1,1,1,189414.74,0
15608408,598,"Spain","Male",39,1,0,2,1,0,159130.32,0
15804721,602,"France","Male",49,0,191808.73,1,0,0,97640.2,0
15764072,759,"France","Female",31,1,109848.6,1,1,1,42012.55,0
15797329,626,"France","Male",43,4,137638.69,1,1,0,130442.08,1
15752409,553,"France","Male",31,6,0,2,0,0,124596.63,0
15807524,569,"France","Female",44,4,0,2,0,0,134394.78,0
15696812,586,"Spain","Male",42,6,0,2,1,1,123410.23,0
15663234,508,"France","Female",60,7,143262.04,1,1,1,129562.74,0
15706131,621,"Spain","Female",37,9,83061.26,2,1,0,9170.54,0
15793343,549,"France","Female",29,8,0,2,1,1,189558.44,0
15576774,729,"France","Female",38,7,0,2,0,0,45779.9,0
15800514,477,"Germany","Female",24,2,95675.62,2,0,0,162699.7,1
15737778,782,"Spain","Female",41,4,0,1,1,0,132943.88,0
15782096,616,"Spain","Female",36,6,0,1,1,1,12916.32,1
15785373,717,"Spain","Female",42,5,190305.78,1,1,0,99347.8,1
15756272,526,"Germany","Female",35,9,118536.4,1,1,0,40980.87,1
15615245,660,"France","Male",19,5,127649.64,1,1,1,40368.65,0
15600174,525,"France","Male",35,7,165358.77,1,0,1,94738.54,0
15800620,691,"France","Female",29,9,0,2,0,0,199635.93,0
15747458,677,"Spain","Female",43,3,133214.88,2,1,1,95936.84,0
15573171,695,"Spain","Male",63,1,146202.93,1,1,1,126688.83,1
15736769,663,"France","Female",27,9,0,2,1,0,150850.29,0
15763381,496,"France","Male",30,0,90963.49,1,0,1,27802,0
15638607,546,"France","Female",52,2,0,1,1,0,137332.37,1
15659937,703,"France","Female",40,7,0,2,0,1,122518.5,0
15766064,559,"France","Male",33,9,111060.05,2,1,0,110371.84,0
15720919,667,"France","Male",42,7,0,1,0,1,108348.94,1
15805104,743,"France","Female",73,6,0,2,0,1,107867.38,0
15763414,655,"Germany","Male",32,9,113447.01,1,1,0,82084.3,0
15803947,757,"Germany","Female",30,6,161378.02,1,0,0,71926.28,1
15720706,529,"Spain","Female",39,2,82766.43,1,1,1,122925.44,0
15759290,620,"Spain","Male",29,9,0,2,1,0,13133.88,0
15795132,735,"France","Female",25,3,91718.8,1,0,0,28411.23,0
15713774,644,"Spain","Female",46,6,12459.19,1,0,0,156787.34,1
15691840,505,"Germany","Female",37,6,159863.9,2,0,1,125307.87,0
15612931,722,"Spain","Female",50,4,132088.59,1,1,1,128262.14,0
15662662,573,"France","Female",30,6,0,2,1,0,66190.21,0
15590683,660,"France","Female",31,6,172325.67,1,0,1,45438.38,0
15671779,567,"France","Male",39,5,0,2,0,0,168521.72,0
15624667,684,"France","Male",35,6,135871.5,1,1,1,87219.41,0
15812888,447,"France","Male",41,3,0,4,1,1,197490.39,1
15724154,625,"Germany","Female",49,4,128504.76,1,1,0,126812.63,1
15621063,516,"France","Female",42,8,56228.25,1,1,0,46857.52,0
15661626,732,"Germany","Female",45,6,98792.4,1,1,0,81491.7,1
15698703,628,"Germany","Male",40,5,181768.32,2,1,1,129107.97,0
15649451,746,"France","Male",25,9,0,2,0,1,88728.47,0
15606158,644,"France","Female",39,9,0,1,1,0,3740.93,0
15572038,660,"Germany","Male",35,9,113948.58,1,1,0,188891.96,1
15604158,554,"France","Female",39,10,0,2,1,1,18391.93,0
15657396,806,"France","Male",31,9,0,2,0,1,140168.36,0
15709478,611,"Germany","Male",37,1,117524.72,2,0,1,161064.29,0
15628824,665,"France","Female",37,5,160389.82,1,0,1,183542.08,0
15636520,692,"France","Male",27,1,125547.53,1,0,0,7900.46,0
15794414,507,"Spain","Male",46,6,92783.68,1,1,1,51424.29,0
15643671,696,"Germany","Male",49,5,97036.22,2,1,0,152450.84,1
15700650,681,"France","Male",34,3,0,2,0,0,55816.2,0
15764343,688,"Spain","Female",46,8,155681.72,1,1,0,26287.21,0
15704168,535,"Germany","Male",38,8,127475.24,1,0,0,60775.76,1
15742798,829,"France","Female",22,7,150126.44,1,1,0,152107.93,1
15596647,768,"France","Male",54,8,69712.74,1,1,1,69381.05,0
15756070,585,"Spain","Female",44,4,0,2,0,1,101728.46,0
15575428,682,"Germany","Female",35,2,117438.92,2,1,1,16910.98,0
15695872,712,"France","Female",30,1,89571.59,1,1,1,177613.19,0
15568885,620,"Germany","Female",34,8,102251.57,1,1,0,120672.09,0
15725036,709,"France","Male",42,9,118546.71,1,0,1,77142.85,0
15632665,832,"France","Male",61,2,0,1,0,1,127804.66,1
15571476,635,"Spain","Male",38,0,103257.14,1,0,0,158344.63,0
15623649,629,"Spain","Male",32,3,0,2,1,1,15404.64,0
15751131,836,"Spain","Female",41,7,150302.84,1,1,1,156036.19,0
15770291,844,"France","Female",29,8,0,2,0,0,147342.03,0
15583392,747,"Germany","Male",37,9,135776.36,3,1,0,85470.45,1
15690731,645,"France","Male",40,6,131411.24,1,1,1,194656.11,0
15697948,752,"Spain","Female",36,3,0,2,1,1,48505.1,0
15608328,760,"Spain","Female",41,6,0,2,0,0,101491.23,0
15600813,717,"France","Male",50,9,90305.76,1,1,1,124626.57,0
15749119,710,"France","Female",31,3,0,2,1,1,112289.06,0
15756535,733,"Germany","Male",39,5,91538.51,1,1,1,93783,0
15791851,726,"France","Female",34,0,185734.75,1,1,1,102036.82,0
15611612,570,"France","Female",29,0,0,1,1,0,37092.43,0
15651737,623,"Spain","Male",44,1,83325.77,1,0,1,80828.78,0
15643426,523,"Spain","Female",36,8,113680.54,1,0,0,13197.44,0
15717527,619,"France","Female",49,9,145359.99,1,1,0,38186.85,0
15640377,526,"France","Female",36,0,0,2,1,0,97767.63,0
15738063,631,"France","Male",29,2,0,2,1,1,18581.84,0
15711733,753,"France","Male",48,4,0,2,0,1,146821.42,0
15694125,669,"France","Male",57,5,0,2,1,1,56875.76,0
15565891,709,"France","Male",39,8,0,2,1,0,56214.09,0
15775206,699,"France","Male",37,10,0,2,0,0,83263.04,0
15797627,732,"Spain","Male",54,0,134249.7,1,0,1,13404.4,0
15716236,499,"France","Male",35,10,0,2,1,0,10722.54,0
15814236,537,"Spain","Female",38,1,96939.06,1,1,1,102606.92,0
15583597,696,"Spain","Male",47,1,106758.6,1,1,1,80591.18,0
15607395,679,"France","Female",33,9,112528.65,2,1,0,177362.45,0
15725882,618,"Germany","Female",40,1,133245.52,2,1,1,54495.82,0
15663917,547,"France","Male",43,1,92350.36,1,0,1,80262.91,0
15667971,592,"Germany","Female",34,6,102143.93,2,1,1,102628.98,0
15643188,671,"Germany","Female",47,7,114603.76,2,1,0,153194.32,1
15753888,607,"Spain","Female",62,8,108004.64,1,1,1,23386.77,1
15737961,509,"Germany","Female",29,0,107712.57,2,1,1,92898.17,0
15801701,653,"Spain","Male",35,9,0,2,1,1,45956.05,0
15810711,684,"Germany","Male",37,4,138476.41,2,1,1,52367.29,0
15607786,709,"France","Male",26,6,156551.63,1,0,1,4410.77,0
15624519,656,"Germany","Female",49,9,97092.87,1,1,0,74771.22,1
15799910,793,"France","Male",32,2,0,2,1,0,193817.63,1
15617419,618,"Germany","Female",29,10,100315.1,2,1,1,32526.64,0
15657603,850,"France","Female",35,6,81684.97,1,1,0,824,0
15737267,676,"France","Female",49,1,0,1,1,0,79342.31,1
15799128,608,"Spain","Female",38,9,102406.76,1,0,1,57600.66,0
15711921,695,"France","Male",29,5,0,2,1,1,6770.44,0
15681887,758,"Germany","Male",33,0,129142.54,2,1,1,26606.28,0
15782100,544,"Spain","Male",22,3,66483.32,1,0,1,110317.39,0
15765300,596,"Germany","Male",40,5,62389.03,3,1,0,148623.43,1
15750671,512,"Spain","Male",31,6,0,2,1,0,168462.26,0
15757867,570,"France","Female",30,10,176173.52,1,1,0,97045.32,1
15652914,721,"Spain","Male",38,7,0,1,0,1,53534.8,0
15778515,748,"France","Male",40,3,95297.11,1,0,0,171515.84,0
15600392,735,"France","Female",53,8,123845.36,2,0,1,170454.93,1
15663817,713,"France","Male",46,5,0,1,1,1,55701.62,0
15780142,632,"France","Male",43,2,100013.51,1,1,0,24275.32,0
15709920,479,"France","Female",33,2,208165.53,1,0,0,50774.81,1
15684248,658,"Spain","Male",21,7,0,2,0,1,154279.87,0
15692918,604,"Germany","Male",36,10,113546.3,1,1,1,134875.37,0
15567991,794,"Spain","Male",31,0,144880.34,2,0,1,175643.44,0
15772650,732,"France","Male",55,9,136576.02,1,0,1,3268.17,1
15574795,495,"France","Female",38,2,63093.01,1,1,1,47089.72,0
15706036,552,"Germany","Male",38,10,132271.12,2,1,1,46562.02,0
15723856,602,"France","Female",29,3,88814.4,2,1,1,62487.97,0
15691287,675,"Germany","Female",33,0,141816.25,1,1,0,64815.05,1
15786469,686,"France","Female",34,1,0,2,1,0,87278.48,0
15669219,588,"Germany","Male",35,3,104356.38,1,1,0,94498.82,0
15641004,605,"Spain","Female",48,10,150315.92,1,0,1,133486.36,0
15704014,738,"Germany","Male",37,7,140950.92,2,1,0,195333.98,0
15645136,744,"Spain","Male",30,1,128065.12,1,1,0,121525.48,0
15713637,699,"France","Male",34,2,117468.67,1,1,0,185227.42,0
15569759,583,"France","Female",27,4,0,3,1,0,163113.41,0
15712930,587,"France","Male",42,1,0,1,0,0,123006.91,0
15586504,694,"France","Male",40,9,0,2,1,0,40463.03,0
15745623,788,"France","Male",32,4,112079.58,1,0,0,89368.59,0
15813862,526,"Spain","Male",66,7,132044.6,2,1,1,158365.89,0
15697567,752,"France","Male",33,4,0,2,1,1,39570.78,0
15639530,679,"Spain","Male",42,2,0,1,1,1,168294.27,0
15726058,754,"Germany","Male",27,7,117578.35,2,0,1,87908.01,0
15698872,633,"Spain","Female",39,2,0,2,0,0,191207.03,0
15812184,674,"France","Female",31,1,0,1,1,0,128954.05,0
15815043,645,"Spain","Male",49,8,0,2,1,0,162012.6,0
15640648,698,"France","Male",36,6,0,2,0,1,19231.98,0
15695078,699,"France","Male",32,3,0,2,1,1,170770.44,0
15778089,544,"Spain","Male",37,2,0,2,0,0,135067.02,0
15679668,850,"Spain","Male",38,7,115378.94,1,0,1,162087.82,0
15709861,766,"Germany","Male",30,4,127786.28,2,1,1,28879.3,0
15715709,696,"Germany","Male",43,4,114091.38,1,0,1,159888.1,0
15722533,716,"France","Female",40,3,0,2,0,1,167636.15,0
15672798,656,"France","Female",45,7,145933.27,1,1,1,199392.14,0
15680112,473,"Germany","Female",35,7,131504.73,1,1,0,189560.43,0
15806808,834,"Germany","Female",57,8,112281.6,3,1,0,140225.14,1
15657535,590,"Spain","Male",29,10,0,1,1,1,51907.72,1
15811947,850,"France","Male",33,0,124781.67,1,0,1,33700.52,0
15649024,748,"France","Female",39,9,132865.56,1,1,1,59636.43,1
15665629,719,"Spain","Female",33,7,0,2,1,0,20016.59,0
15728917,598,"France","Male",48,6,120682.53,1,1,0,30635.52,1
15762993,796,"Spain","Male",32,5,102773.15,2,0,1,117832.88,0
15802220,599,"Spain","Male",35,6,137102.65,1,0,0,76870.81,0
15797919,773,"Spain","Male",37,2,103195.2,2,1,0,178268.36,0
15603743,526,"France","Male",28,1,112070.44,1,0,1,126281.83,0
15809279,773,"France","Male",45,8,96877.21,1,1,1,113950.51,0
15631639,704,"France","Female",40,6,95452.89,1,0,1,179964.55,0
15698167,677,"France","Female",24,0,148298.59,2,0,0,182913.95,0
15702145,705,"Spain","Male",33,7,68423.89,1,1,1,64872.55,0
15723737,680,"France","Male",27,3,0,1,1,0,32454.26,0
15682955,758,"France","Female",32,2,84378.9,1,1,1,75396.43,0
15746065,580,"Germany","Male",35,10,136281.41,2,1,1,24799.47,0
15735688,753,"France","Female",31,6,106596.29,1,0,0,91305.77,0
15579892,708,"Spain","Male",19,7,112615.86,1,1,1,4491.77,0
15589323,636,"France","Female",24,9,0,2,0,1,38830.72,0
15712772,757,"France","Male",28,3,75381.15,1,1,1,199727.72,0
15654183,738,"France","Female",26,3,0,2,1,0,67484.16,0
15697480,731,"France","Male",30,7,0,2,0,1,143086.09,0
15697045,726,"Spain","Female",35,9,0,2,0,1,100556.98,0
15805690,694,"Spain","Female",35,7,0,1,1,0,133570.43,1
15799494,850,"Germany","Male",44,3,140393.65,2,0,1,186285.52,0
15673439,646,"Spain","Female",50,5,142644.64,2,1,1,142208.5,1
15581388,487,"Spain","Male",33,8,145729.71,1,1,0,41365.85,0
15743153,740,"Germany","Female",40,2,122295.17,2,1,1,30812.84,0
15579787,686,"France","Male",39,4,0,2,1,0,155023.93,0
15601045,655,"Spain","Male",37,8,163708.58,2,0,0,76259.23,0
15626452,711,"Spain","Male",32,5,0,2,1,1,147720.27,0
15700964,624,"Germany","Female",27,7,104848.68,1,1,1,167387.36,0
15784594,549,"Germany","Female",37,1,130622.34,2,1,1,128499.94,0
15790247,536,"Spain","Male",40,9,0,2,1,1,11959.03,0
15625905,592,"Spain","Male",41,0,0,2,1,0,65906.07,0
15752857,452,"Germany","Male",52,1,98443.14,2,0,0,92033.98,0
15773013,633,"France","Female",47,0,0,1,1,1,6342.84,1
15643392,742,"France","Male",31,4,105239.1,1,1,1,19700.24,0
15669253,754,"Spain","Male",39,7,157691.98,2,1,0,133600.89,1
15574558,718,"Spain","Male",32,8,0,2,1,1,41399.33,0
15580249,502,"France","Male",45,0,0,1,0,0,84663.21,0
15675431,563,"France","Female",34,6,0,2,0,0,36536.93,0
15810775,576,"Spain","Male",52,2,100549.43,2,1,1,16644.16,0
15586039,471,"Germany","Female",36,5,90063.74,2,1,1,96366.7,0
15730657,548,"France","Female",41,4,82596.8,1,0,1,55672.09,0
15725945,659,"Spain","Female",42,2,0,1,0,0,162734.31,1
15636820,725,"Germany","Male",40,8,104149.66,1,1,0,62027.9,0
15596992,482,"Germany","Male",45,7,156353.46,1,1,0,72643.95,1
15730759,561,"France","Female",27,9,135637,1,1,0,153080.4,1
15752912,661,"France","Female",30,7,0,2,1,0,72196.57,0
15628963,601,"Germany","Male",43,3,141859.12,2,1,1,111249.62,0
15742126,712,"Germany","Male",38,7,132767.66,2,1,1,59115.77,0
15741652,600,"Spain","Male",37,8,177657.35,1,1,1,77142.32,0
15738884,642,"Germany","Male",41,4,157777.58,1,1,0,67484.6,0
15615050,575,"Germany","Male",47,9,107915.94,2,1,1,63452.18,1
15743498,532,"Germany","Male",52,9,137755.76,1,1,0,163191.99,1
15588695,833,"Spain","Male",32,6,0,1,1,1,44323.22,1
15665802,642,"Spain","Female",36,6,0,2,1,1,97938.59,0
15605134,617,"France","Female",34,0,131244.65,2,1,0,183229.02,0
15626044,762,"Germany","Male",28,3,125155.83,2,1,1,106024.02,0
15761076,507,"France","Male",41,3,58820.32,2,1,1,138536.09,0
15577402,593,"France","Male",31,9,0,2,0,1,20492.16,0
15662488,627,"France","Female",44,5,0,2,1,0,82969.61,1
15611644,627,"France","Male",73,0,146329.73,1,0,1,43615.67,0
15764293,490,"France","Male",33,1,0,2,1,1,80792.83,0
15643359,736,"Spain","Male",32,7,0,1,0,1,79082.62,0
15651144,632,"Germany","Female",35,2,150561.03,2,0,0,64722.61,0
15620735,667,"Germany","Female",33,4,127076.68,2,1,0,69011.66,0
15773071,780,"Spain","Female",33,6,145580.61,1,1,1,154598.56,0
15720371,652,"France","Female",51,3,0,1,1,0,173989.47,1
